activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_15444,adult,thể thao,Sports,"Kendo, kihon-keiko style, vừa intensity","Kendo, kihon-keiko style, moderate intensity",6.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15445,adult,thể thao,Sports,"Kendo, kirikaeshi style, high intensity","Kendo, kirikaeshi style, high intensity",9.6,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15446,adult,thể thao,Sports,"Kendo, kakari keiko style, very high intensity","Kendo, kakari keiko style, very high intensity",11.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15450,adult,thể thao,Sports,Kickball,Kickball,7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15455,adult,thể thao,Sports,Kung Fu Gymnastics,Kung Fu Gymnastics,5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15457,adult,thể thao,Sports,Kickboxing,Kickboxing,7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15460,adult,thể thao,Sports,Lacrosse,Lacrosse,8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15465,adult,thể thao,Sports,"vườn bowling, bocce ball, outdoor","Lawn bowling, bocce ball, outdoor",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15470,adult,thể thao,Sports,"Motocross, off-road motor thể thao, all-terrain vehicle, chung","Motocross, off-road motor sports, all-terrain vehicle, general",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15475,adult,thể thao,Sports,"Motorcycle racing, Supormoto racing","Motorcycle racing, Supormoto racing",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15477,adult,thể thao,Sports,Netball,Netball,7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15480,adult,thể thao,Sports,Orienteering,Orienteering,9.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15490,adult,thể thao,Sports,"Paddleball, competitive","Paddleball, competitive",10.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15500,adult,thể thao,Sports,"Paddleball, casual, chung (Taylor Code 460)","Paddleball, casual, general (Taylor Code 460)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15503,adult,thể thao,Sports,"Paragliding, vừa altitude","Paragliding, moderate altitude",1.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/sports
adult_15506,adult,thể thao,Sports,Prusik leo núi,Prusik climbing,6.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15510,adult,thể thao,Sports,"Polo, on horseback","Polo, on horseback",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15520,adult,thể thao,Sports,"Racquetball, competitive","Racquetball, competitive",10.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15525,adult,thể thao,Sports,"Race đi bộ, 3.1 m/s (6.9 mph)","Race Walking, 3.1 m/s (6.9 mph)",10.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15527,adult,thể thao,Sports,"Race đi bộ, 3.7 m/s (8.3 mph)","Race Walking, 3.7 m/s (8.3 mph)",13.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15528,adult,thể thao,Sports,"Race đi bộ, racing tốc độ, 4.0 m/s (8.95 mph)","Race Walking, racing speed, 4.0 m/s (8.95 mph)",15.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15530,adult,thể thao,Sports,"Racquetball, chung (Taylor Code 470)","Racquetball, general (Taylor Code 470)",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15533,adult,thể thao,Sports,"Rock hoặc mountain leo núi (Taylor Code 060), (formerly code 17120)","Rock or mountain climbing (Taylor Code 060), (formerly code 17120)",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15534,adult,thể thao,Sports,"Rock leo núi, free boulder","Rock climbing, free boulder",8.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15535,adult,thể thao,Sports,"Rock leo núi, ascending rock, high difficulty","Rock climbing, ascending rock, high difficulty",7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15536,adult,thể thao,Sports,"Rock leo núi, tốc độ leo núi, very difficult","Rock climbing, speed climbing, very difficult",10.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15537,adult,thể thao,Sports,"Rock leo núi, ascending hoặc traversing rock, low-to-moderate difficulty","Rock climbing, ascending or traversing rock, low-to-moderate difficulty",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15538,adult,thể thao,Sports,"Rock leo núi, treadwall, 4-6 m/min","Rock climbing, treadwall, 4-6 m/min",10.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15539,adult,thể thao,Sports,"Rock leo núi, treadwall, 7-10 m/min","Rock climbing, treadwall, 7-10 m/min",10.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15540,adult,thể thao,Sports,"Rock leo núi, rappelling,","Rock climbing, rappelling,",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15542,adult,thể thao,Sports,"Rodeo thể thao, chung, nhẹ nỗ lực","Rodeo sports, general, light effort",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15544,adult,thể thao,Sports,"Rodeo thể thao, chung, vừa nỗ lực","Rodeo sports, general, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15546,adult,thể thao,Sports,"Rodeo thể thao, chung, mạnh nỗ lực","Rodeo sports, general, vigorous effort",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15550,adult,thể thao,Sports,"Rope nhảy, nhanh tốc độ, 120-160 skips/min","Rope jumping, fast pace, 120-160 skips/min",12.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15551,adult,thể thao,Sports,"Rope nhảy, vừa tốc độ, chung, 100 to 120 skips/min, 2 foot skip, plain bounce","Rope jumping, moderate pace, general, 100 to 120 skips/min, 2 foot skip, plain bounce",11.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15552,adult,thể thao,Sports,"Rope nhảy, chậm tốc độ, < 100 skips/min, 2 foot skip, rhythm bounce","Rope jumping, slow pace, < 100 skips/min, 2 foot skip, rhythm bounce",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15554,adult,thể thao,Sports,"Rope nhảy, double under hoặc more","Rope jumping, double under or more",10.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15560,adult,thể thao,Sports,"Rugby, union, team, competitive","Rugby, union, team, competitive",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15562,adult,thể thao,Sports,"Rugby, touch, non-competitive","Rugby, touch, non-competitive",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15570,adult,thể thao,Sports,Shuffleboard,Shuffleboard,3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15580,adult,thể thao,Sports,"Skateboarding, chung, vừa nỗ lực","Skateboarding, general, moderate effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15582,adult,thể thao,Sports,"Skateboarding, competitive, mạnh nỗ lực","Skateboarding, competitive, vigorous effort",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15590,adult,thể thao,Sports,"Skating, roller (Taylor Code 360)","Skating, roller (Taylor Code 360)",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15591,adult,thể thao,Sports,"Roller blading, in-line skating, 14.4 km/h (9.0 mph), recreational tốc độ","Roller blading, in-line skating, 14.4 km/h (9.0 mph), recreational pace",7.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15592,adult,thể thao,Sports,"Roller blading, in-line skating, 17.7 km/h (11.0 mph), vừa tốc độ, exercise training","Roller blading, in-line skating, 17.7 km/h (11.0 mph), moderate pace, exercise training",9.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15593,adult,thể thao,Sports,"Roller blading, in-line skating, 21.0 to 21.7 km/h (13.0 to 13.6 mph), nhanh tốc độ, exercise training","Roller blading, in-line skating, 21.0 to 21.7 km/h (13.0 to 13.6 mph), fast pace, exercise training",12.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15594,adult,thể thao,Sports,"Rollerblading, in-line skating, 24.0 km/h (15.0 mph), maximal nỗ lực","Rollerblading, in-line skating, 24.0 km/h (15.0 mph), maximal effort",15.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15595,adult,thể thao,Sports,"Skateboard, longboard, 13.3 km/h, chậm tốc độ","Skateboard, longboard, 13.3 km/h, slow speed",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15596,adult,thể thao,Sports,"Skateboard, longboard, 16.2 km/h, typical tốc độ","Skateboard, longboard, 16.2 km/h, typical speed",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15597,adult,thể thao,Sports,"Skateboard, longboard, 18.4 km/h, nhanh tốc độ","Skateboard, longboard, 18.4 km/h, fast speed",10.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15600,adult,thể thao,Sports,"Skydiving, base-jumping, bungee nhảy","Skydiving, base-jumping, bungee jumping",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15605,adult,thể thao,Sports,"Soccer, competitive","Soccer, competitive",9.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15610,adult,thể thao,Sports,"Soccer, casual, chung (Taylor Code 540)","Soccer, casual, general (Taylor Code 540)",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15615,adult,thể thao,Sports,đi bộ football/soccer,Walking football/soccer,3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15620,adult,thể thao,Sports,"Softball hoặc baseball, nhanh hoặc chậm pitch, chung, vừa nỗ lực (Taylor Code 440)","Softball or baseball, fast or slow pitch, general, moderate effort (Taylor Code 440)",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15625,adult,thể thao,Sports,"Softball, practice","Softball, practice",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15630,adult,thể thao,Sports,"Softball, officiating","Softball, officiating",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15640,adult,thể thao,Sports,"Softball, pitching","Softball, pitching",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15645,adult,thể thao,Sports,"thể thao spectator, very excited, emotional, physically moving","Sports spectator, very excited, emotional, physically moving",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15650,adult,thể thao,Sports,Squash (Taylor Code 530),Squash (Taylor Code 530),12.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15652,adult,thể thao,Sports,"Squash, chung","Squash, general",7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15660,adult,thể thao,Sports,"Table tennis, ping pong (Taylor Code 410)","Table tennis, ping pong (Taylor Code 410)",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15670,adult,thể thao,Sports,"thái cực quyền, qi gong, chung","Tai chi, qi gong, general",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15672,adult,thể thao,Sports,"thái cực quyền, qi gong, ngồi, nhẹ nỗ lực","Tai chi, qi gong, sitting, light effort",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/sports
adult_15674,adult,thể thao,Sports,"Tai chi chuan, Yang style","Tai chi chuan, Yang style",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15675,adult,thể thao,Sports,"Tennis, chung, vừa nỗ lực","Tennis, general, moderate effort",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15676,adult,thể thao,Sports,"Tennis, chung, competitive","Tennis, general, competitive",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15680,adult,thể thao,Sports,"Tennis, doubles (Taylor Code 430)","Tennis, doubles (Taylor Code 430)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15685,adult,thể thao,Sports,"Tennis, doubles","Tennis, doubles",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15690,adult,thể thao,Sports,"Tennis, singles (Taylor Code 420)","Tennis, singles (Taylor Code 420)",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15695,adult,thể thao,Sports,"Tennis, hitting balls, non-game play, vừa nỗ lực","Tennis, hitting balls, non-game play, moderate effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15700,adult,thể thao,Sports,"Trampoline, recreational","Trampoline, recreational",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15702,adult,thể thao,Sports,"Trampoline, competitive","Trampoline, competitive",10.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15710,adult,thể thao,Sports,Volleyball (Taylor Code 400),Volleyball (Taylor Code 400),4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15711,adult,thể thao,Sports,"Volleyball, competitive, trong gymnasium","Volleyball, competitive, in gymnasium",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15720,adult,thể thao,Sports,"Volleyball, non-competitive, 6 – 9 member team, chung","Volleyball, non-competitive, 6 – 9 member team, general",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15725,adult,thể thao,Sports,"Volleyball, beach, trong sand","Volleyball, beach, in sand",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15730,adult,thể thao,Sports,"Wrestling, competitive (one match = 5 minutes)","Wrestling, competitive (one match = 5 minutes)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15731,adult,thể thao,Sports,"Wallyball, chung","Wallyball, general",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15732,adult,thể thao,Sports,"Track và field (e.g., shot, discus, hammer throw)","Track and field (e.g., shot, discus, hammer throw)",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/sports
adult_15733,adult,thể thao,Sports,"Track và field (e.g., high jump, long jump, triple jump, javelin, pole vault)","Track and field (e.g., high jump, long jump, triple jump, javelin, pole vault)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_15734,adult,thể thao,Sports,"Track và field (e.g., steeplechase, hurdles)","Track and field (e.g., steeplechase, hurdles)",10.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/sports
adult_16002,adult,di chuyển,Transportation,"đạp xe cho transportation, vừa nỗ lực","Bicycling for transportation, moderate effort",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/transportation
adult_16004,adult,di chuyển,Transportation,"đạp xe cho transportation, high nỗ lực","Bicycling for transportation, high effort",9.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/transportation
adult_16005,adult,di chuyển,Transportation,E-bike (electrically assisted) cho transportation,E-bike (electrically assisted) for transportation,6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/transportation
adult_16010,adult,di chuyển,Transportation,Automobile hoặc nhẹ truck (not a semi) driving,Automobile or light truck (not a semi) driving,2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/transportation
adult_16015,adult,di chuyển,Transportation,Riding trong a car hoặc truck,Riding in a car or truck,1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/transportation
adult_16016,adult,di chuyển,Transportation,Riding trong a bus hoặc train,Riding in a bus or train,1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/transportation
