activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_17200,adult,Đi bộ,Walking,"Đi bộ, 3.5–3.9 mph, đường bằng, nhanh, bề mặt chắc chắn, đi bộ cho tập luyện","Walking, 3.5 to 3.9 mph, level, brisk, firm surface, walking for exercise",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17220,adult,Đi bộ,Walking,"Đi bộ, 4.0–4.4 mph (6.4–7.1 km/h), đường bằng, bề mặt chắc chắn, rất tốc độ nhanh","Walking, 4.0 to 4.4 mph (6.4 to 7.1 km/h), level, firm surface, very brisk pace",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17230,adult,Đi bộ,Walking,"Đi bộ, 4.5–4.9 mph, đường bằng, bề mặt chắc chắn, rất, rất nhanh","Walking, 4.5 to 4.9 mph, level, firm surface, very, very brisk",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17231,adult,Đi bộ,Walking,"Đi bộ, 5.0–5.5 mph (8.8–8.9 km/h), đường bằng, bề mặt chắc chắn","Walking, 5.0 to 5.5 mph (8.8 to 8.9 km/h), level, firm surface",8.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17250,adult,Đi bộ,Walking,"Đi bộ, để giải trí, công việc break","Walking, for pleasure, work break",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17255,adult,Đi bộ,Walking,"Đi bộ, tự chọn tốc độ, trong nhà đường chạy hoặc ngoài trời, bề mặt chắc chắn","Walking, self-selected speed, indoor track or outdoors, firm surface",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17260,adult,Đi bộ,Walking,"Đi bộ, cỏ đường chạy","Walking, grass track",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17262,adult,Đi bộ,Walking,"Đi bộ, tốc độ bình thường, trên ruộng đã cày hoặc cát","Walking, normal pace, plowed field or sand",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17270,adult,Đi bộ,Walking,"Đi bộ, đi làm hoặc lớp học (Taylor Code 015)","Walking, to work or class (Taylor Code 015)",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17280,adult,Đi bộ,Walking,"Đi bộ, đến và từ một outhouse","Walking, to and from an outhouse",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/walking
adult_17302,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, 2.5–3.5 mph (4.0–5.6 km/h), với ski gậy, Nordic đi bộ, đường bằng, tốc độ vừa","Walking, for exercise, 2.5 to 3.5 mph (4.0 to 5.6 km/h), with ski poles, Nordic walking, level, moderate pace",4.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17304,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, 3.6–4.4 mph (5.8–7.1 km/h), với ski gậy, Nordic đi bộ, đường bằng, tốc độ vừa","Walking, for exercise, 3.6 to 4.4 mph (5.8 to 7.1 km/h), with ski poles, Nordic walking, level, moderate pace",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17305,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, 4.5–5.0 mph, với ski gậy, Nordic đi bộ, đường bằng, tốc độ nhanh","Walking, for exercise, 4.5 to 5.0 mph, with ski poles, Nordic walking, level, fast pace",8.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17310,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, với ski gậy, Nordic đi bộ, lên dốc, tốc độ vừa","Walking, for exercise, with ski poles, Nordic walking, uphill, moderate pace",8.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17313,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, với ski gậy, Nordic đi bộ, địa hình bằng phẳng, mang vác 20–30 lb tải (9.0–15.0 kg)","Walking, for exercise, with ski poles, Nordic walking, level ground, carrying 20 to 30 lb load (9.0 to 15.0 kg)",10.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17315,adult,Đi bộ,Walking,"Đi bộ, cho tập luyện, với ski gậy, Nordic đi bộ, lên dốc, mang vác 20–30 lb tải (9.0–15.0 kg)","Walking, for exercise, with ski poles, Nordic walking, uphill, carrying 20 to 30 lb load (9.0 to 15.0 kg)",12.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17320,adult,Đi bộ,Walking,"Đi bộ, đi lùi, 3.5 mph, đường bằng","Walking, backward, 3.5 mph, level",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17325,adult,Đi bộ,Walking,"Đi bộ, đi lùi, 3.5 mph, lên dốc, 5% độ dốc","Walking, backward, 3.5 mph, uphill, 5% grade",7.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17330,adult,Đi bộ,Walking,"Đi bộ, Teabag đi bộ, Monty Python Ministry của Silly Walks","Walking, Teabag walk, Monty Python Ministry of Silly Walks",8.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17332,adult,Đi bộ,Walking,"Đi bộ, Putey đi bộ, Monty Python Ministry của Silly Walks","Walking, Putey walk, Monty Python Ministry of Silly Walks",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17340,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, dưới 1.0 mph, 0% độ dốc","Walking, treadmill, less than 1.0 mph, 0% grade",2.1,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/walking
adult_17343,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 1.0 mph, 0% độ dốc","Walking, treadmill, 1.0 mph, 0% grade",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/walking
adult_17346,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 1.2–1.9 mph, 0% độ dốc (1.9–3.1 km/h)","Walking, treadmill, 1.2 to 1.9 mph, 0% grade (1.9 to 3.1 km/h)",2.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/walking
adult_17349,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 2.0–2.4 mph (3.2–3.9 km/h), 0% độ dốc","Walking, treadmill, 2.0 to 2.4 mph (3.2 to 3.9 km/h), 0% grade",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17352,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 2.5–2.9 mph (4.0–4.7 km/h), 0% độ dốc","Walking, treadmill, 2.5 to 2.9 mph (4.0 to 4.7 km/h), 0% grade",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17355,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 3.0–3.4 mph (4.8–5.5 km/h), 0% độ dốc","Walking, treadmill, 3.0 to 3.4 mph (4.8 to 5.5 km/h), 0% grade",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17358,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 3.5–3.9 mph (5.6–6.3 km/h), 0% độ dốc","Walking, treadmill, 3.5 to 3.9 mph (5.6 to 6.3 km/h), 0% grade",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17361,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 4.0–4.4 mph (6.4–7.1 km/h), 0% độ dốc","Walking, treadmill, 4.0 to 4.4 mph (6.4 to 7.1 km/h), 0% grade",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17364,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 4.5–4.9 mph (7.2–7.9 km/h), 0% độ dốc","Walking, treadmill, 4.5 to 4.9 mph (7.2 to 7.9 km/h), 0% grade",6.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17367,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 5.0–5.5 mph (8.0–8.9 km/h), 0% độ dốc","Walking, treadmill, 5.0 to 5.5 mph (8.0 to 8.9 km/h), 0% grade",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17382,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, xuống dốc (-3% đến -12% độ dốc), 2.8–3.1 mph","Walking, treadmill, downhill (-3% to -12% grade), 2.8 to 3.1 mph",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17412,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, xuống dốc (-5% đến -25% độ dốc), 2.8 mph, với Nordic gậy","Walking, treadmill, downhill (-5% to -25% grade), 2.8 mph, with Nordic Poles",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17434,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 2.5 mph, 0% độ dốc, 5–20 degrees C, 40 lb (18.2 kg) tải","Walking, treadmill, 2.5 mph, 0% grade, 5 to 20 degrees C, 40 lb (18.2 kg) load",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17438,adult,Đi bộ,Walking,"Đi bộ, máy chạy bộ, 2.5 mph, 0% độ dốc, -10–0 degrees C, 40 lb (18.2 kg) tải","Walking, treadmill, 2.5 mph, 0% grade, -10 to 0 degrees C, 40 lb (18.2 kg) load",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/walking
adult_17455,adult,Đi bộ,Walking,"Đi bộ, cong máy chạy bộ, 3.0–5.0 mph, tốc độ nhanh","Walking, Curved treadmill, 3.0 to 5.0 mph, brisk pace",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17475,adult,Đi bộ,Walking,"Đi bộ máy chạy bộ, backwards, 2.5 mph, +10% độ dốc","Walking treadmill, backwards, 2.5 mph, +10% grade",7.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/walking
adult_17492,adult,Đi bộ,Walking,"Đi bộ với khung tập đi hoặc dáng đi từng bước trên máy chạy bộ, 0.7 mph (1.1 km/h), độ dốc 0%","Walking, with a walker or step-to gait on treadmill, 0.7 mph (1.1 km/h), 0% grade",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/walking
adult_18010,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền máy, lái thuyền","Boating, power, driving",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/water-activities
adult_18012,adult,Hoạt động dưới nước,Water Activities,"Boating, công suất, hành khách, cường độ nhẹ","Boating, power, passenger, light",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/water-activities
adult_18020,adult,Hoạt động dưới nước,Water Activities,Chèo xuồng trong chuyến cắm trại (Taylor Code 270),"Canoeing, on camping trip (Taylor Code 270)",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18025,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, thu hoạch hoang dã rice, knocking rice khỏi stalks","Canoeing, harvesting wild rice, knocking rice off the stalks",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18030,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, portaging","Canoeing, portaging",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18040,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, chèo thuyền, 2.0-3.9 mph, cường độ nhẹ","Canoeing, rowing, 2.0-3.9 mph, light effort",2.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/water-activities
adult_18050,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, chèo thuyền, 4.0-5.9 mph, cường độ vừa","Canoeing, rowing, 4.0-5.9 mph, moderate effort",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18060,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, chèo thuyền, chèo kayak, thi đấu, > 6 mph, cường độ cao","Canoeing, rowing, kayaking, competition, > 6 mph, vigorous effort",12.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18070,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng, chèo thuyền, để giải trí, thông thường (Taylor Code 250)","Canoeing, rowing, for pleasure, general (Taylor Code 250)",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18080,adult,Hoạt động dưới nước,Water Activities,"Chèo xuồng hoặc chèo thuyền, trong thi đấu, crew hoặc sculling (Taylor Code 260)","Canoeing or rowing, in competition, crew or sculling (Taylor Code 260)",12.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18090,adult,Hoạt động dưới nước,Water Activities,Nhảy cầu từ ván bật hoặc bục,"Diving, springboard or platform",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18100,adult,Hoạt động dưới nước,Water Activities,"Chèo kayak, cường độ vừa","Kayaking, moderate effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18104,adult,Hoạt động dưới nước,Water Activities,"Chèo kayak, thi đấu","kayaking, competition",13.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18106,adult,Hoạt động dưới nước,Water Activities,"Chèo kayak, slalom, bằng phẳng nước","kayaking, slalom, flat water",9.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18110,adult,Hoạt động dưới nước,Water Activities,Paddle thuyền,Paddle boat,4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18112,adult,Hoạt động dưới nước,Water Activities,"Chèo thuyền, mô phỏng crew trong một nước tank, single oar, 33 nhịp/phút","Rowing, simulated crew in a water tank, single oar, 33 strokes/min,",15.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18114,adult,Hoạt động dưới nước,Water Activities,"Chèo thuyền, single scull, máy đo công suất vận động, máy đo công suất vận động trên slides, đua tốc độ (32+ nhịp/phút, >10 mph)","Rowing, single scull, ergometer, ergometer on slides, racing speed (32+ strokes/min, >10 mph)",15.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18120,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền buồm, thuyền và ván đi thuyền buồm, lướt ván buồm, băng đi thuyền buồm, thông thường (Taylor Code 235)","Sailing, boat and board sailing, windsurfing, ice sailing, general (Taylor Code 235)",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18130,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền buồm, trong thi đấu, thông thường","Sailing, in competition, general",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18132,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền buồm, trong thi đấu, cường độ cao","Sailing, in competition, high effort",9.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18140,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền buồm giải trí (Sunfish/Laser/Hobby Cat, thuyền keel, đi biển/yacht)","Sailing, Sunfish/Laser/Hobby Cat, Keel boats, ocean sailing, yachting, leisure",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/water-activities
adult_18142,adult,Hoạt động dưới nước,Water Activities,"Đi thuyền buồm, dingy","Sailing, dingy",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/water-activities
adult_18150,adult,Hoạt động dưới nước,Water Activities,"Trượt tuyết, nước hoặc wake chèo ván (Taylor Code 220)","Skiing, water or wake boarding (Taylor Code 220)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18160,adult,Hoạt động dưới nước,Water Activities,"Jet trượt tuyết, lái xe, trong nước","Jet skiing, driving, in water",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18180,adult,Hoạt động dưới nước,Water Activities,"Lặn không bình khí, nhanh","Skindiving, fast",15.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18190,adult,Hoạt động dưới nước,Water Activities,"Lặn không bình khí, cường độ vừa","Skindiving, moderate",11.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
adult_18200,adult,Hoạt động dưới nước,Water Activities,"Lặn không bình khí, lặn bình khí, thông thường (Taylor Code 310)","Skindiving, scuba diving, general (Taylor Code 310)",7.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/water-activities
