food_id,canonical_food_id,source_name,source_food_id,source_priority,name_vi,name_en,display_name,category_vi,category_en,item_type,processing_level,is_core_food,is_branded,brand_name,recommendation_priority,waste_percent,water_g,kcal_per_100g,protein_g,fat_g,carb_g,fiber_g,sugar_g,ash_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,iron_mg,magnesium_mg,zinc_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,purine_mg,preferred_source,needs_manual_review,review_reason,search_text_vi,search_text_en,fallback_source_name,fallback_source_food_id,fallback_reason,nutrient_source_note
FOOD001777,CANON001745,SR Legacy,169464,3,"Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, all grades, chín, broiled","Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled","Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, all grades, chín, broiled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,processed,True,False,,medium,,57.78,247.0,24.18,15.93,0.0,0.0,0.0,1.1,67.0,302.0,199.0,5.0,3.35,24.0,4.67,60.0,6.074,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, all grades, chín, broiled. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled. Category: Beef Products. Type: beverage. Processing level: processed.",,,,
FOOD001778,CANON001746,SR Legacy,169465,3,"Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA choice, chín, broiled","Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled","Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA choice, chín, broiled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,processed,True,False,,medium,,56.97,258.0,24.05,17.26,0.0,0.0,0.0,1.08,67.0,300.0,197.0,5.0,3.33,24.0,4.64,61.0,6.449,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA choice, chín, broiled. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled. Category: Beef Products. Type: beverage. Processing level: processed.",,,,
FOOD001779,CANON001747,SR Legacy,169466,3,"Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA select, chín, broiled","Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled","Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA select, chín, broiled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,processed,True,False,,medium,,58.97,230.0,24.38,14.0,0.0,0.0,0.0,1.12,68.0,305.0,200.0,5.0,3.38,24.0,4.72,59.0,5.527,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, short loin, t-bone steak, separable nạc and fat, trimmed to 0"" fat, USDA select, chín, broiled. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled. Category: Beef Products. Type: beverage. Processing level: processed.",,,,
FOOD001780,CANON001748,SR Legacy,169467,3,"Bò, short loin, t-bone steak, bone-in, separable nạc only, trimmed to 1/8"" fat, select, chín, nướng","Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled","Bò, short loin, t-bone steak, bone-in, separable nạc only, trimmed to 1/8"" fat, select, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,61.98,206.0,28.45,9.35,0.0,0.0,0.0,1.09,66.0,304.0,234.0,18.0,3.65,24.0,4.47,83.0,3.648,0.537,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, short loin, t-bone steak, bone-in, separable nạc only, trimmed to 1/8"" fat, select, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001781,CANON001749,SR Legacy,169468,3,"Bò, short loin, t-bone steak, separable nạc only, trimmed to 0"" fat, select, chín, broiled","Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled","Bò, short loin, t-bone steak, separable nạc only, trimmed to 0"" fat, select, chín, broiled",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,processed,True,False,,medium,,63.73,177.0,26.0,7.36,0.0,0.0,0.0,1.2,71.0,327.0,215.0,4.0,3.66,26.0,5.11,80.0,2.82,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, short loin, t-bone steak, separable nạc only, trimmed to 0"" fat, select, chín, broiled. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled. Category: Beef Products. Type: beverage. Processing level: processed.",,,,
FOOD001782,CANON001750,SR Legacy,169469,3,"Bò, brisket, flat half, separable nạc only, trimmed to 0"" fat, select, chín, braised","Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, select, cooked, braised","Bò, brisket, flat half, separable nạc only, trimmed to 0"" fat, select, chín, braised",Thịt bò và sản phẩm từ thịt bò,Beef Products,cooked_food,minimally_processed,True,False,,high,,59.92,198.0,33.9,5.92,0.0,0.0,0.0,0.98,56.0,279.0,214.0,17.0,2.87,23.0,8.38,102.0,2.241,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, brisket, flat half, separable nạc only, trimmed to 0"" fat, select, chín, braised. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, select, cooked, braised. Category: Beef Products. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001783,CANON001751,SR Legacy,169470,3,"Bò, round, tip round, roast, separable nạc and fat, trimmed to 0"" fat, all grades, sống","Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw","Bò, round, tip round, roast, separable nạc and fat, trimmed to 0"" fat, all grades, sống",Thịt bò và sản phẩm từ thịt bò,Beef Products,raw_ingredient,unprocessed,True,False,,high,,72.01,151.0,20.48,7.01,0.0,0.0,0.0,1.0,55.0,318.0,194.0,19.0,1.69,22.0,3.72,62.0,2.778,,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, round, tip round, roast, separable nạc and fat, trimmed to 0"" fat, all grades, sống. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw. Category: Beef Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD001784,CANON001752,SR Legacy,169471,3,"Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng","Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled","Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,64.37,166.0,30.24,4.11,0.0,0.0,0.0,1.22,78.0,429.0,307.0,18.0,3.27,17.0,5.25,85.0,1.562,0.18,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001785,CANON001753,SR Legacy,169472,3,"Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng","Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled","Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,65.87,158.0,29.81,3.37,0.0,0.0,0.0,1.26,76.0,438.0,305.0,19.0,3.26,17.0,4.92,88.0,1.278,0.178,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, round, top round steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001786,CANON001754,SR Legacy,169473,3,"thịt bò xay, 70% nạc meat / 30% fat, crumbles, chín, pan-browned","Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned","thịt bò xay, 70% nạc meat / 30% fat, crumbles, chín, pan-browned",Thịt bò và sản phẩm từ thịt bò,Beef Products,cooked_food,minimally_processed,True,False,,high,,55.78,270.0,25.56,17.86,0.0,0.0,0.0,1.04,96.0,328.0,202.0,41.0,2.48,20.0,5.95,89.0,6.942,1.147,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: thịt bò xay, 70% nạc meat / 30% fat, crumbles, chín, pan-browned. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned. Category: Beef Products. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001787,CANON001755,SR Legacy,169474,3,"thịt bò xay, 70% nạc meat / 30% fat, loaf, chín, nướng","Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked","thịt bò xay, 70% nạc meat / 30% fat, loaf, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,cooked_food,minimally_processed,True,False,,high,,58.37,241.0,23.87,15.37,0.0,0.0,0.0,0.88,73.0,241.0,166.0,33.0,2.27,17.0,5.84,88.0,6.073,1.173,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: thịt bò xay, 70% nạc meat / 30% fat, loaf, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked. Category: Beef Products. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001788,CANON001756,SR Legacy,169475,3,"Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng","Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled","Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,61.73,202.0,28.28,9.83,0.0,0.0,0.0,1.04,85.0,389.0,226.0,14.0,3.23,23.0,9.85,93.0,3.984,0.357,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001789,CANON001757,SR Legacy,169476,3,"Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng","Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled","Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,62.67,187.0,27.96,8.34,0.0,0.0,0.0,1.27,89.0,394.0,228.0,14.0,3.07,24.0,9.88,98.0,3.451,0.388,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, select, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001790,CANON001758,SR Legacy,169477,3,"Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống","Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw","Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,True,False,,high,,72.42,139.0,20.36,6.42,0.0,0.0,0.0,1.1,83.0,338.0,203.0,12.0,2.51,20.0,7.63,69.0,2.73,0.262,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw. Category: Beef Products. Type: beverage. Processing level: unprocessed.",,,,
FOOD001791,CANON001759,SR Legacy,169478,3,"Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, sống","Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw","Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, sống",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,True,False,,high,,71.79,143.0,20.35,6.88,0.0,0.0,0.0,1.0,82.0,340.0,202.0,12.0,2.52,19.0,7.65,68.0,2.9,0.259,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder top blade steak, không xương, separable nạc only, trimmed to 0"" fat, choice, sống. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw. Category: Beef Products. Type: beverage. Processing level: unprocessed.",,,,
FOOD001792,CANON001760,SR Legacy,169479,3,"Bò, shoulder top blade steak, không xương, separable nạc and fat, trimmed to 0"" fat, all grades, chín, nướng","Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled","Bò, shoulder top blade steak, không xương, separable nạc and fat, trimmed to 0"" fat, all grades, chín, nướng",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,minimally_processed,True,False,,high,,61.04,210.0,27.59,11.07,0.0,0.0,0.0,1.11,85.0,379.0,217.0,14.0,3.04,23.0,9.48,95.0,4.528,0.506,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder top blade steak, không xương, separable nạc and fat, trimmed to 0"" fat, all grades, chín, nướng. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled. Category: Beef Products. Type: beverage. Processing level: minimally_processed.",,,,
FOOD001793,CANON001761,SR Legacy,169480,3,"Bò, shoulder pot roast or steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống","Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw","Bò, shoulder pot roast or steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống",Thịt bò và sản phẩm từ thịt bò,Beef Products,beverage,unprocessed,True,False,,high,,73.17,123.0,21.64,4.09,0.0,0.0,0.0,1.13,73.0,399.0,236.0,12.0,2.64,25.0,6.86,65.0,1.653,0.191,,SR Legacy,True,low_confidence_translation; technical_cut_name,"Tên: Bò, shoulder pot roast or steak, không xương, separable nạc only, trimmed to 0"" fat, all grades, sống. Nhóm: Thịt bò và sản phẩm từ thịt bò. Loại: beverage. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw. Category: Beef Products. Type: beverage. Processing level: unprocessed.",,,,
